,owner-id,owner-age,owner-gender,municipality,neighbourhood,dog-race,dog-birth-year,dog-gender,dog-colour
3787,109190,51-60,w,11,115,Jack Russel Terrier,2011,m,weiss/braun
3788,109198,51-60,w,10,101,Malteser,2004,w,beige
3789,109203,31-40,w,11,111,Yorkshire Terrier,2003,w,braun/schwarz
3790,109204,41-50,w,11,119,Papillon,2001,m,weiss/schwarz
3791,109236,31-40,w,7,74,Australian Shepherd,2010,w,tricolor
3792,109247,51-60,m,4,42,Schnauzer,2008,w,schwarz
3793,109248,21-30,m,12,123,Mops,2011,m,beige
3794,109251,51-60,w,9,91,Collie,2008,w,blue/merle
3795,109251,51-60,w,9,91,Collie,2008,m,gold/sable
3796,109259,71-80,w,11,115,Golden Retriever,2008,w,golden
3797,109261,71-80,m,7,74,Labradoodle,2011,m,apricot
3798,109262,21-30,w,11,111,Boxer,2009,w,gestromt
3799,109294,51-60,w,11,111,Briard,2006,w,beige/grau
3800,109365,71-80,w,7,72,Bolonka Zwetna,2011,w,black/tan
3801,109468,41-50,w,7,71,Chihuahua,2014,w,hellbraun
3802,109469,51-60,m,11,115,Flat Coated Retriever,2011,m,schwarz
3803,109470,51-60,w,6,61,Zwergspitz,2010,m,creme
3804,109471,61-70,w,8,81,Shih Tzu,2009,w,grau/schwarz
3805,109471,61-70,w,8,81,Shih Tzu,2012,w,grau meliert
3806,109472,41-50,w,4,42,Labrador Retriever,2003,m,schwarz
3807,109472,41-50,w,4,42,Chihuahua,2016,w,weiss
3808,109474,41-50,m,11,119,Papillon,2011,m,zobel/rot
3809,109481,61-70,w,7,74,Cairn Terrier,2011,w,beige/grau
3810,109484,41-50,m,7,72,Labrador Retriever,2016,w,braun
3811,109486,51-60,w,7,72,Zwergdachshund,2009,w,schwarz/rot
3812,109490,31-40,w,11,111,Chihuahua,2011,m,tricolor
3813,109510,41-50,m,11,111,Jack Russel Terrier,2013,m,tricolor
3814,109510,41-50,m,11,111,Jack Russel Terrier,2011,m,tricolor
3815,109515,21-30,w,9,92,Yorkshire Terrier,2009,w,schwarz/braun
3816,109516,31-40,w,6,61,Malinois,2007,m,fauve
3817,109551,21-30,w,7,72,Mops,2010,w,schwarz
3818,109552,31-40,w,4,42,Havaneser,2011,m,weiss/braun
3819,109615,41-50,m,11,119,Golden Retriever,2002,m,beige
3820,109627,41-50,m,11,115,Beagle,2011,m,tricolor
3821,109628,41-50,m,2,23,Mischling gross,2016,m,braun
3822,109628,41-50,m,2,23,Mischling gross,2016,w,hellbraun
3823,109630,61-70,w,11,111,Französische Bulldogge,2011,w,schwarz gestromt
3824,109640,31-40,m,9,92,Retriever,2006,w,schwarz
3825,109644,31-40,w,11,119,Mops,2012,m,schwarz
3826,109644,31-40,w,11,119,Mops,2011,w,schwarz
3827,109651,31-40,m,2,24,Border,2008,m,schwarz
3828,109665,51-60,w,9,91,Pinscher,2011,w,braun/weiss/beige
3829,109666,71-80,m,8,81,Zwergschnauzer,2011,w,schwarz
3830,109684,31-40,w,4,42,Mischling gross,2009,m,braun/weiss
3831,109685,51-60,m,8,83,Berner Sennenhund,2007,w,schwarz/braun/weiss
3832,109707,51-60,m,11,119,Deutscher Schäfer,2012,m,schwarz/braun
3833,109722,41-50,w,2,24,Bergamasker,2011,w,tricolor
3834,109723,41-50,w,7,74,Shih Tzu,2011,m,schwarz
3835,109725,41-50,w,4,42,Labradoodle,2011,w,braun/weiss
3836,109727,41-50,w,12,123,Boxer,2011,m,schwarz/weiss
3837,109741,31-40,w,11,119,Pomeranian,2015,m,orange
3838,109756,81-90,w,10,102,Yorkshire Terrier,2011,m,schwarz/braun/grau
3839,109760,31-40,w,10,101,Husky,2016,w,schwarz/weiss/braun
3840,109760,31-40,w,10,101,Deutscher Schäfer,2008,w,schwarz/braun
3841,109760,31-40,w,10,101,Husky,2016,m,schwarz/weiss/braun
3842,109768,41-50,m,9,92,Mischling klein,2008,m,braun
3843,109769,41-50,w,8,81,Lagotto Romagnolo,2011,w,braun
3844,109776,31-40,w,3,31,Bolonka Zwetna,2011,m,braun/weiss
3845,109777,21-30,w,12,122,Bolonka Zwetna,2009,m,weiss/schwarz
3846,109788,41-50,w,11,115,Podenco,2012,m,schwarz/weiss
3847,109797,71-80,m,7,72,Galgo Español,2006,w,braun/schwarz/weiss
3848,109872,31-40,w,4,44,Jack Russel Terrier,2010,w,braun/weiss
3849,109882,41-50,m,1,11,Parson Jack Russell Terrier,2009,m,weiss/rot
3850,109896,41-50,w,10,101,Labrador Retriever,2011,m,braun
3851,109920,31-40,m,10,101,Border Collie,2010,m,weiss/schwarz
3852,109928,41-50,m,6,61,Mops,2011,m,beige
3853,109929,51-60,m,8,82,Magyar Viszla,2010,m,gelb
3854,109934,21-30,w,10,101,Whippet,2011,m,beige/schwarz
3855,109945,41-50,m,9,91,Beagle,2011,w,beige
3856,109947,41-50,m,7,71,Labrador Retriever,2016,w,choco
3857,109947,41-50,m,7,71,Labrador Retriever,2011,w,choco
3858,109974,71-80,m,1,13,Yorkshire Terrier,2003,w,braun
3859,109987,31-40,w,3,34,Malteser,2011,m,weiss
3860,109995,61-70,m,7,72,Basenji,2010,m,rot/weiss
3861,110000,81-90,m,11,111,Foxterrier,2004,m,tricolor
3862,110003,61-70,w,10,101,Labrador Retriever,2010,m,hellbraun
3863,110005,51-60,m,11,111,Mops,2011,w,schwarz
3864,110011,71-80,w,11,119,Yorkshire Terrier,2011,m,schwarz/braun
3865,110012,21-30,w,11,115,Chihuahua,2013,w,braun/grau
3866,110012,21-30,w,11,115,Chihuahua,2010,w,weiss/braun
3867,110012,21-30,w,11,115,Chihuahua,2009,m,weiss/creme
3868,110085,41-50,m,11,119,Golden Retriever,2004,w,golden
3869,110095,41-50,w,2,21,Berner Sennenhund,2005,m,schwarz/braun
3870,110103,51-60,m,10,101,Border Collie,2011,w,schwarz/weiss
3871,110104,61-70,m,9,91,English Cocker Spaniel,2012,w,blauschimmel
3872,110106,61-70,m,9,91,Cairn Terrier,2008,w,schwarz/braun gestromt
3873,110112,31-40,w,3,34,Basset Hound,2011,w,weiss/orange
3874,110123,61-70,w,10,101,Jack Russel Terrier,2011,m,tricolor
3875,110126,51-60,w,2,21,Zwergschnauzer,2005,m,grau
3876,110134,41-50,w,7,71,West Highland White Terrier,2009,w,weiss
3877,110137,41-50,w,2,21,Deutscher Schäfer,2011,m,tricolor
3878,110140,31-40,w,11,115,Zwergrauhaardackel,2013,m,braun
3879,110162,31-40,m,11,111,Labrador Retriever,2011,w,schwarz
3880,110167,31-40,w,1,11,Französische Bulldogge,2011,m,gestromt
3881,110253,51-60,w,1,11,Havaneser,2011,m,weiss/schwarz
3882,110284,21-30,w,12,123,Chihuahua,2010,m,braun
3883,110290,51-60,w,11,115,Shiba Inu,2012,w,rot
3884,110291,31-40,w,12,123,Spaniel,2009,w,schwarz/weiss
3885,110292,61-70,w,9,92,Pekingese,2010,w,braun
3886,110296,71-80,m,6,63,Labrador Retriever,2006,w,schwarz
3887,110326,41-50,m,4,44,Husky,2011,m,grau/weiss
3888,110336,41-50,w,6,63,Berger de Beauce,2015,m,schwarz/rot
3889,110355,31-40,m,7,72,Berner Sennenhund,2011,m,tricolor
3890,110356,71-80,w,7,73,Mischling klein,2009,m,schwarz/braun/weiss
3891,110372,41-50,w,8,83,Französische Bulldogge,2013,m,weiss
3892,110373,51-60,w,9,91,Labrador Retriever,2010,m,schwarz
3893,110379,41-50,w,7,74,Entlebucher,2005,w,tricolor
3894,110470,21-30,w,11,115,Deutscher Schäfer,2011,w,braun/schwarz
3895,110475,41-50,m,9,92,Mischling gross,2011,m,hellbraun
3896,110493,31-40,w,8,81,Griffon,2012,w,schwarz
3897,110494,31-40,m,6,61,Berger blanc Suisse,2012,w,weiss
3898,110522,51-60,m,9,92,Flat Coated Retriever,2011,m,schwarz
3899,110549,61-70,w,8,81,Continental Bulldog,2009,m,hirschrot
3900,110574,41-50,m,3,34,Bergamasker,2011,w,tricolor
3901,110580,21-30,m,12,122,Französische Bulldogge,2012,w,schwarz/weiss
3902,110604,41-50,m,4,44,Französische Bulldogge,2011,w,weiss/schwarz
3903,110622,41-50,w,11,119,Labrador Retriever,2013,w,schwarz
3904,110630,51-60,m,2,23,Zwergpinscher,2010,m,schwarz/braun
3905,110632,41-50,m,10,101,Golden Retriever,2011,w,golden
3906,110654,31-40,m,11,115,Deutscher Schäfer,2012,m,schwarz/braun
3907,110700,51-60,w,11,119,Bolonka Zwetna,2014,w,weiss
3908,110703,21-30,w,4,41,Boxer,2010,w,beige/weiss
3909,110703,21-30,w,4,41,Boxer,2010,m,gestromt
3910,110709,51-60,w,7,71,Soft Coated Wheaten Terrier,2005,m,weizen
3911,110738,41-50,w,12,122,Chihuahua,2012,m,beige/schwarz
3912,110738,41-50,w,12,122,Chihuahua,2015,w,beige/weiss
3913,110745,41-50,w,2,24,Yorkshire Terrier,2006,m,beige/schwarz
3914,110746,71-80,w,7,71,Vizsla,2011,w,rotbraun
3915,110748,51-60,w,11,111,Labradoodle,2006,w,apricot
3916,110761,71-80,w,7,71,Labrador Retriever,2007,m,schwarz
3917,110774,61-70,w,9,92,Border Collie,2010,w,tricolor
3918,110814,31-40,w,8,83,Weimaraner,2011,m,golden
3919,110841,41-50,w,1,12,Malteser,2008,m,weiss
3920,110872,51-60,w,10,102,Shih Tzu,2005,w,braun
3921,110872,51-60,w,10,102,Dackel,2009,w,schwarz/braun
3922,110884,61-70,w,12,122,Beagle,2008,w,tricolor
3923,110891,41-50,w,6,63,Berner Sennenhund,2012,m,schwarz/braun/weiss
3924,110901,61-70,m,4,42,Labrador Retriever,2012,m,braun
3925,110944,51-60,w,7,74,Mops,2012,w,beige
3926,110957,31-40,w,3,34,Englische Bulldogge,2012,m,braun/schwarz/weiss
3927,110966,31-40,w,12,122,Malteser,2012,m,weiss
3928,110967,31-40,w,3,31,Havaneser,2012,w,creme
3929,110969,41-50,w,7,72,Lagotto Romagnolo,2012,w,braun
3930,110970,51-60,w,2,21,Französische Bulldogge,2011,m,dunkel gestromt
3931,110984,21-30,w,3,34,Appenzeller,2003,w,schwarz/braun/weiss
3932,111029,61-70,m,7,73,Deutscher Kurzhaar,2010,m,braun
3933,111032,21-30,w,5,51,Boston Terrier,2007,m,schwarz/weiss
3934,111035,61-70,w,4,44,Border Collie,2009,m,schwarz/weiss
3935,111036,51-60,w,8,83,Lagotto Romagnolo,2012,m,braun
3936,111038,51-60,w,8,83,Mischling gross,2011,w,black/tan
3937,111046,21-30,w,11,111,Zwergspitz,2015,m,schwarz
3938,111046,21-30,w,11,111,Zwergspitz,2015,w,schwarz
3939,111046,21-30,w,11,111,Zwergspitz,2012,w,schwarz
3940,111057,61-70,w,7,74,Shetland Sheepdog,2012,w,gold/sable
3941,111062,31-40,m,11,115,Mittelpudel,2015,w,schwarz
3942,111062,31-40,m,11,115,Perro de Agua,2012,m,schwarz
3943,111079,51-60,w,6,61,Malteser,2013,w,weiss
3944,111082,61-70,w,9,91,Shetland Sheepdog,2012,m,blue/merle
3945,111084,41-50,w,11,111,Jack Russel Terrier,2012,w,tricolor
3946,111084,41-50,w,11,111,Terrier,2012,w,braun
3947,111090,51-60,w,7,74,Bolonka Zwetna,2012,w,braun/beige
3948,111092,51-60,w,6,61,Beagle,2012,m,tricolor
3949,111114,31-40,w,11,115,Mischling klein,2010,w,braun
3950,111126,41-50,w,7,71,Mischling gross,2011,w,schwarz
3951,111165,31-40,w,1,14,Rauhaar Dackel,2012,w,beige/schwarz
3952,111165,31-40,w,1,14,Rauhaar Dackel,2016,m,schwarz/rot
3953,111168,51-60,w,10,101,English Cocker Spaniel,2016,m,rot
3954,111168,51-60,w,10,101,Berner Sennenhund,2008,w,schwarz/braun/weiss
3955,111183,71-80,w,12,123,West Highland White Terrier,2006,m,weiss
3956,111185,61-70,w,7,73,Boston Terrier,2012,m,schwarz/braun gestromt
3957,111196,41-50,w,2,21,Shetland Sheepdog,2012,w,tricolor
3958,111222,41-50,w,12,123,Yorkshire Terrier,2011,m,schwarz/braun
3959,111235,51-60,m,5,51,Französische Bulldogge,2012,w,gestromt
3960,111240,61-70,w,12,123,Collie,2011,w,tricolor
3961,111351,41-50,w,2,21,Australian Shepherd,2012,w,schwarz/weiss/braun
3962,111363,21-30,w,11,111,Chihuahua,2012,w,weiss
3963,111376,61-70,w,7,73,Havaneser,2012,m,braun/weiss
3964,111381,61-70,m,11,115,Yorkshire Terrier,2009,w,gold/weiss
3965,111389,31-40,m,1,11,Rhodesian Ridgeback,2012,m,weizen
3966,111392,21-30,w,2,21,Mischling gross,2011,w,weiss/beige
3967,111393,31-40,m,3,31,Golden Retriever,2010,w,golden
3968,111394,31-40,w,11,111,Dalmatiner,2012,w,weiss/schwarz
3969,111401,51-60,w,9,91,Boxer,2008,m,gestromt
3970,111403,41-50,m,9,92,Chihuahua,2013,m,braun
3971,111403,41-50,m,9,92,Chihuahua,2013,m,weiss
3972,111403,41-50,m,9,92,Chihuahua,2011,w,rot/braun
3973,111404,41-50,w,11,115,Französische Bulldogge,2012,w,schwarz/weiss
3974,111405,21-30,w,11,111,Cavalier King Charles Spaniel,2010,m,braun/schwarz/weiss
3975,111438,51-60,w,11,119,Lagotto Romagnolo,2012,m,bianco-aranico
3976,111442,81-90,m,4,44,Parson Jack Russell Terrier,2012,m,weiss/schwarz
3977,111444,21-30,w,2,21,Französische Bulldogge,2012,m,dunkel gestromt
3978,111481,51-60,w,3,34,Chihuahua,2012,w,hellfarben
3979,111482,31-40,w,12,123,Deutscher Schäfer,2008,w,schwarz/gelb
3980,111485,21-30,w,12,122,Entlebucher Sennenhund,2010,m,tricolor
3981,111487,71-80,w,2,21,Zwergpudel,2012,w,black/tan
3982,111497,81-90,w,8,81,Shih Tzu,2001,w,grau/weiss
3983,111532,21-30,m,11,115,Mischling klein,2002,w,weiss/braun
3984,111584,61-70,w,7,74,Podenco,2008,m,braun
3985,111598,31-40,w,9,91,English Cocker Spaniel,2006,m,schwarz
3986,111606,51-60,w,4,41,Mischling gross,2013,w,schwarz/beige
3987,111636,21-30,w,2,23,Französische Bulldogge,2012,w,braun
3988,111647,51-60,w,10,102,Yorkshire Terrier,2013,w,black/tan
3989,111647,51-60,w,10,102,Yorkshire Terrier,2008,m,blue/steel
3990,111657,41-50,w,6,63,Irish Wolfhound,2012,w,sandfarbig
3991,111670,71-80,m,9,91,Scottish Terrier,2012,m,schwarz
3992,111697,41-50,w,8,81,Labradoodle,2012,w,apricot
3993,111709,41-50,m,7,72,Old Englische Bulldogge,2012,w,weiss gestromt
3994,111806,31-40,w,11,119,Chihuahua,2010,m,tricolor
3995,111814,41-50,w,6,63,Chihuahua,2005,m,schwarz/weiss/braun
3996,111819,41-50,w,6,63,Border Terrier,2012,w,red grizzle
3997,111827,41-50,m,12,121,Chihuahua,2012,w,grau
3998,111832,21-30,m,11,111,Chihuahua,2012,m,weiss/schwarz
3999,111832,21-30,m,11,111,Chihuahua,2013,w,weiss/braun
4000,111841,51-60,w,6,61,Parson Russell Terrier,2012,w,weiss/rot
4001,111842,51-60,m,7,74,Norfolk Terrier,2007,m,black/tan
4002,111855,41-50,w,3,31,Mischling klein,2010,m,blondfarben
4003,111861,31-40,w,9,91,Jack Russel Terrier,2012,w,weiss/braun
4004,111909,41-50,w,9,92,Französische Bulldogge,2015,m,blau
4005,111911,51-60,m,2,21,Yorkshire Terrier,2012,w,blue/tan
4006,111916,41-50,w,2,23,Maremma-Abruzzenhund,2008,m,braun/schwarz
4007,111949,21-30,w,5,52,Prager Rattler,2012,m,schwarz/braun
4008,111950,41-50,w,12,123,Mischling gross,2012,w,braun gestromt
4009,111952,51-60,w,7,71,Cocker Spaniel,2012,m,rot
4010,111953,21-30,w,3,31,Chihuahua,2012,m,braun
4011,111981,51-60,w,9,92,Yorkshire Terrier,2006,w,gelb/braun
4012,111987,51-60,w,7,74,Jack Russel Terrier,2002,w,schwarz/weiss/braun
4013,111987,51-60,w,7,74,Bolonka Zwetna,2008,m,beige
4014,111996,41-50,m,11,115,Mischling klein,2005,m,braun
4015,112003,31-40,w,11,119,Lhasa Apso,2004,w,schwarz
4016,112003,31-40,w,11,119,Lhasa Apso,2007,w,weiss
4017,112007,71-80,w,11,119,Yorkshire Terrier,2011,m,black/tan
4018,112030,31-40,w,8,81,Labrador Retriever,2011,w,braun
4019,112050,61-70,m,11,111,Bolonka Zwetna,2012,m,grau/braun/schwarz
4020,112053,71-80,w,9,92,Mischling gross,2012,w,tricolor
4021,112111,51-60,m,2,24,Chesapeake Bay Retriever,2014,w,braun
4022,112118,31-40,w,7,71,Deutscher Schäfer,2015,m,schwarz/braun
4023,112118,31-40,w,7,71,Mischling gross,2011,w,hellbraun
4024,112120,61-70,w,11,111,Continental Bulldog,2011,m,schwarz/weiss
4025,112130,41-50,w,2,21,Eurasier,2011,m,schwarz
4026,112149,21-30,w,11,119,Französische Bulldogge,2012,m,blue
4027,112162,21-30,w,6,61,Greyhound,2005,m,weiss/grau
4028,112175,31-40,w,7,71,Englische Bulldogge,2011,w,hellbraun/weiss
4029,112176,41-50,m,11,119,Cocker Spaniel,2012,m,rot
4030,112183,31-40,m,2,21,Flat Coated Retriever,2015,w,schwarz
4031,112183,31-40,m,2,21,Golden Retriever,2012,w,golden
4032,112184,71-80,w,11,119,Pinscher,2010,m,schwarz
4033,112188,51-60,m,7,71,Cocker Spaniel,2011,w,schwarz
4034,112191,41-50,w,11,115,Malteser,2012,m,weiss
4035,112197,41-50,w,10,101,Rhodesian Ridgeback,2012,w,weizen
4036,112220,61-70,w,2,24,Französische Bulldogge,2012,w,gestromt
4037,112239,61-70,w,8,82,Lakeland Terrier,2010,w,rotbraun/weiss
4038,112242,41-50,m,4,42,Französische Bulldogge,2011,m,weiss/schwarz
4039,112256,41-50,m,7,72,Labrador Retriever,2007,w,braun
4040,112258,51-60,w,7,74,Griffon,2009,w,weiss/beige
4041,112261,41-50,w,11,119,Whippet,2012,w,weiss/braun
4042,112263,31-40,w,3,31,Boxer,2012,w,gestromt
4043,112263,31-40,w,3,31,Boxer,2012,w,gestromt
4044,112265,31-40,w,3,31,Mischling klein,2011,w,weiss/braun
4045,112268,31-40,w,11,115,Yorkshire Terrier,2011,w,schwarz/braun
4046,112277,31-40,m,5,51,Deutscher Boxer,2012,m,dunkel gestromt
4047,112291,61-70,w,12,122,Chodsky pes,2012,m,schwarz/braun
4048,112363,31-40,m,9,92,Jack Russel Terrier,2008,m,braun/weiss
4049,112370,61-70,m,4,44,King Charles Spaniel,2008,m,braun/grau
4050,112372,21-30,w,4,44,Malteser,2012,m,schwarz/weiss
4051,112375,51-60,w,4,42,Chihuahua,2012,m,weiss/schwarz
4052,112377,31-40,w,10,102,Mischling gross,2011,m,hellbraun
4053,112384,41-50,w,12,123,Bolonka Zwetna,2012,m,schwarz/weiss
4054,112386,41-50,w,10,101,Chihuahua,2012,w,schwarz
4055,112423,21-30,m,8,83,Cocker Spaniel,2006,m,dreifarbig
4056,112424,21-30,w,2,24,Französische Bulldogge,2012,w,fauve
4057,112433,21-30,m,11,115,Eurasier,2012,m,wildfarbig
4058,112444,31-40,w,7,72,Beagle,2012,m,tricolor
4059,112445,41-50,m,11,111,Labrador Retriever,2010,w,dunkelbraun
4060,112499,41-50,w,7,74,Dachshund,2009,m,schwarz/rot
4061,112505,31-40,w,7,72,Border Collie,2012,m,schwarz/braun/weiss
4062,112506,31-40,w,3,31,Mischling klein,2010,m,hellbraun
4063,112507,41-50,w,2,21,Labrador Retriever,2011,w,creme
4064,112536,51-60,w,10,101,Bichon,2012,w,weiss
4065,112546,61-70,m,7,74,Portugiesischer Wasserhund,2010,w,schwarz/braun
4066,112583,61-70,w,9,91,Französische Bulldogge,2012,w,schwarz/weiss
4067,112588,31-40,w,10,101,Mischling klein,2012,m,hellbraun
4068,112608,51-60,m,8,83,Berner Sennenhund,2012,m,braun/schwarz/weiss
4069,112672,71-80,w,2,21,English Cocker Spaniel,2011,m,schwarz
4070,112694,61-70,w,9,92,Mischling klein,2010,w,schwarz
4071,112706,31-40,w,9,92,Zwergpudel,2012,m,schwarz
4072,112742,61-70,w,2,21,Pudel,2012,w,braun
4073,112783,41-50,m,11,111,Mops,2012,w,schwarz
4074,112785,41-50,w,10,101,Pekingese,2012,m,schwarz/weiss
4075,112846,81-90,m,6,63,Toypudel,2012,w,schwarz
4076,112887,31-40,w,8,82,Zwergspitz,2012,m,orange
4077,112888,51-60,w,11,111,Jack Russel Terrier,2010,m,tricolor
4078,112891,51-60,m,7,72,Lhasa Apso,2010,m,braun/weiss
4079,112896,31-40,w,8,83,Retriever,2007,w,rot/weiss
4080,112903,51-60,w,1,11,Dackel,2015,m,schwarz/rot
4081,112906,31-40,w,6,61,Berner Sennenhund,2009,w,schwarz/braun/weiss
4082,112907,41-50,w,7,72,Bolonka Zwetna,2012,w,schwarz
4083,112909,31-40,m,7,74,Berner Sennenhund,2011,w,tricolor
4084,112940,31-40,w,3,34,Mops,2009,w,beige
4085,112951,51-60,w,7,72,Zwergschnauzer,2012,w,schwarz
4086,112959,31-40,w,8,81,Shiba Inu,2008,w,rot/weiss
4087,112995,41-50,m,3,34,Labrador Retriever,2014,w,grau meliert
4088,112996,41-50,m,10,102,Rauhaar Dackel,2010,w,saufarben
4089,112997,21-30,w,4,44,Bergamasker,2012,m,braun/weiss
4090,113004,21-30,w,10,102,Jack Russel Terrier,2010,w,tricolor
4091,113017,51-60,w,7,73,Mops,2012,w,brindle
4092,113020,31-40,m,11,111,Zwergspitz,2011,w,braun
4093,113020,31-40,m,11,111,Zwergspitz,2010,m,braun
4094,113035,71-80,w,8,82,Yorkshire Terrier,2012,w,tricolor
4095,113054,71-80,w,12,123,Bichon frisé,2009,w,weiss
4096,113068,21-30,w,11,115,Labrador Retriever,2016,m,hellbraun
4097,113088,41-50,m,9,92,Labrador Retriever,2005,m,schwarz
4098,113110,41-50,m,5,51,Papillon,2008,w,tricolor
4099,113147,51-60,w,5,51,Mischling klein,2014,m,schwarz
4100,113167,21-30,w,7,74,Malteser,2013,m,weiss
4101,113170,51-60,m,11,111,Jack Russel Terrier,2004,m,weiss/schwarz
4102,113180,41-50,w,7,73,Rhodesian Ridgeback,2012,w,weizen
4103,113232,51-60,w,3,31,Malteser,2012,w,weiss
4104,113243,21-30,w,11,111,Mops,2012,m,beige
4105,113243,21-30,w,11,111,Chihuahua,2015,m,schwarz/weiss
4106,113244,41-50,m,11,115,West Highland White Terrier,2012,w,weiss
4107,113306,41-50,w,7,74,Labrador Retriever,2012,m,gelb
4108,113315,61-70,w,4,41,Mischling klein,2005,w,grau/schwarz
4109,113318,41-50,w,9,92,Labrador Retriever,2012,m,schwarz
4110,113340,41-50,w,12,123,Cocker Spaniel,2006,m,rot
4111,113372,41-50,m,10,102,Französische Bulldogge,2010,m,weiss/schwarz
4112,113378,41-50,w,11,119,Malteser,2012,m,weiss
4113,113404,21-30,w,8,81,Französische Bulldogge,2011,m,gestromt
4114,113405,31-40,m,8,81,Französische Bulldogge,2011,w,weiss/schwarz
4115,113416,31-40,w,7,72,Labrador Retriever,2011,w,golden
4116,113418,51-60,m,2,24,Dackel,2012,w,braun
4117,113422,41-50,w,12,122,Yorkshire Terrier,2012,w,black/tan
4118,113422,41-50,w,12,122,Yorkshire Terrier,2014,m,beige/grau/weiss
4119,113437,61-70,m,2,21,Bichon maltais,2012,m,weiss
4120,113508,41-50,w,5,51,Basenji,2010,m,brindle
4121,113517,31-40,w,6,63,Hovawart,2009,w,schwarz/beige
4122,113524,31-40,w,3,34,Labrador Retriever,2011,m,choco
4123,113526,51-60,w,10,101,Mischling gross,2012,w,schwarz
4124,113554,61-70,w,11,115,Pudel,2012,w,black/tan
4125,113559,41-50,w,7,74,Deutscher Schäfer,2012,w,schwarz/gelb
4126,113605,31-40,m,10,101,Malteser,2007,m,weiss
4127,113605,31-40,m,10,101,Französische Bulldogge,2008,m,schwarz/braun gestromt
4128,113646,41-50,w,11,115,Beauceron Berge de Beauce,2006,w,schwarz
4129,113702,31-40,w,11,115,Continental Bulldog,2009,m,rot/weiss
4130,113703,21-30,w,11,115,Boxer,2012,m,gestromt
4131,113709,31-40,m,8,83,English Cocker Spaniel,2012,m,schwarz
4132,113739,31-40,w,7,74,Malteser,2009,m,weiss
4133,113751,51-60,m,12,122,Malteser,2011,w,weiss
4134,113768,21-30,w,11,119,Mops,2012,m,beige
4135,113770,21-30,w,11,115,Yorkshire Terrier,2012,w,blue/tan
4136,113785,31-40,m,11,119,Zwergschnauzer,2012,w,pfeffer/salz
4137,113787,41-50,w,2,24,Chihuahua,2012,m,braun
4138,113850,51-60,w,5,52,Mischling gross,2012,m,schwarz/weiss
4139,113861,21-30,m,11,115,Englische Bulldogge,2012,w,hellbraun/weiss
4140,113862,41-50,m,4,44,Chihuahua,2009,m,tricolor
4141,113864,21-30,w,7,71,Französische Bulldogge,2012,m,weiss/schwarz
4142,113865,71-80,m,8,83,Weimaraner,2012,m,silbergrau
4143,113905,31-40,m,3,31,Münsterländer,2003,m,rot/weiss
4144,113906,61-70,w,3,34,Mischling klein,2012,m,weiss/schwarz
4145,113907,21-30,m,12,123,Französische Bulldogge,2011,m,weiss/braun
4146,113919,41-50,w,7,72,Labrador Retriever,2012,w,silber
4147,113927,31-40,w,3,31,Mittelpudel,2012,m,schwarz
4148,113934,41-50,m,7,71,Prager Rattler,2012,m,black/tan
4149,113953,41-50,m,11,111,Dobermann,2012,w,schwarz/braun
4150,113954,41-50,w,4,44,Pudel,2012,w,schwarz
4151,113977,31-40,m,4,44,Französische Bulldogge,2012,m,grau/weiss
4152,113997,41-50,m,11,111,Border Collie,2012,w,grau/weiss
4153,113999,61-70,m,9,92,Shih Tzu,2004,m,weiss/schwarz
4154,114004,51-60,w,11,111,Border Collie,2012,w,schwarz
4155,114011,41-50,w,6,61,Pinscher,2012,w,blondfarben
4156,114022,61-70,w,3,34,Malteser,2011,m,weiss
4157,114038,51-60,m,12,121,Mischling klein,2012,w,creme
4158,114038,51-60,m,12,121,Entlebucher Sennenhund,2014,w,tricolor
